image_path,original_label,mean,std,variance,min,max,median,skewness,kurtosis,entropy,energy
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/actinic keratosis/ISIC_0030730.jpg,0,192.4695601838968,36.31465681762767,1318.754299782072,55,255,199.0,-0.03076779519899388,-1.172914182375942,3.796806032879953,3446289062.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024673.jpg,1,199.52789084533882,34.851885861036465,1214.6539480707136,15,255,207.0,-0.27468658174559285,-1.017535450197505,3.938401577024179,2691102646.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025046.jpg,1,201.83811797905247,35.35973185542845,1250.3106368878014,109,255,212.0,-0.3576641665150741,-1.01228453997486,3.3639579905985135,2321190399.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025557.jpg,1,202.41865915012863,35.62820046542041,1269.3686684041832,81,255,207.0,-0.4486527376209186,-0.8819193096188718,5.134061687284027,2577690713.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024634.jpg,1,194.51237384870186,35.386988182677584,1252.2389326409632,59,255,192.0,-0.09029857185848611,-1.1359076669209234,4.302542158045288,3280480038.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024632.jpg,1,199.1158043547194,35.122340799824954,1233.5788232590487,106,255,199.0,-0.2309329250146759,-1.0961807753052277,4.43432911162708,3094177087.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025433.jpg,1,199.36811983814644,34.902835327087566,1218.2079138697916,56,255,201.0,-0.17244528294844588,-1.1127655193613235,3.7345769155317163,2956259969.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024573.jpg,1,204.22668207270465,35.36753741603406,1250.862702874569,113,255,211.0,-0.3371401823018155,-1.1550205814877308,4.164254316905337,2416681068.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024582.jpg,1,197.2219589020549,37.122011389417345,1378.043729596031,80,255,197.0,-0.2005125826374409,-1.1263771368995739,4.095747185183258,2685103902.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024595.jpg,1,192.7951113896644,36.884614683198585,1360.4748003280286,102,255,194.0,-0.031240503770050537,-1.1936485914623942,4.526544913879809,3381237865.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025301.jpg,1,195.98490234300348,36.68461842625882,1345.761229080208,111,255,195.0,-0.0729894661195368,-1.239922418060277,4.705159394862169,2080264250.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025383.jpg,1,200.2503508185767,37.79477665908616,1428.4451427102042,126,255,207.0,-0.30531597274204897,-1.2087209311062708,5.0593634254987725,2485904878.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025630.jpg,1,188.30641815691962,39.286098802213196,1543.397559097257,99,255,195.0,-0.0344229063374287,-1.2305709081198588,3.451206213302785,3674812607.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025144.jpg,1,195.8577498638977,35.8943973826658,1288.4077634647256,68,255,197.0,-0.16071823686626782,-1.1225519372785344,5.309702298550588,2985980681.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025467.jpg,1,195.10271598164405,35.51125305844144,1261.0490937806665,46,255,197.0,-0.14872457217365884,-1.0447179379864442,5.849147382649331,3153640125.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025576.jpg,1,199.883871852919,35.05092857595467,1228.567594036676,115,255,202.0,-0.2719531751699995,-1.04450103132196,5.096266202915036,3001559532.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024833.jpg,1,193.8785506521838,35.86322989890896,1286.171258781998,109,255,192.0,-0.04966056191858101,-1.1390923319763764,3.9556729088041016,3421472103.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024590.jpg,1,194.40448746252702,36.0612667713606,1300.4149611552364,89,255,191.0,-0.11577840283495462,-1.13333115428799,4.112267383294686,3364466493.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024504.jpg,1,191.50034009819564,35.64988765652071,1270.914489922548,77,255,195.0,-0.061758451290706416,-1.1198419021615669,4.815285024412257,3068056870.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025752.jpg,1,200.63320953870212,38.062278493495036,1448.7370441163748,118,255,205.0,-0.28861929673546444,-1.1625427771628705,5.299109174689271,1706796720.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025260.jpg,1,191.3534141472717,35.76098213489245,1278.8478432520972,37,255,195.0,-0.07517981957423567,-1.0642064385316146,4.624900723617083,3398080478.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025266.jpg,1,199.48326267687057,34.88186634287943,1216.7445995625044,66,255,202.0,-0.28548584169288677,-0.9202943583737322,5.0833061062378695,2979481528.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025031.jpg,1,193.39365228662209,35.85799198267295,1285.7955890294377,92,255,195.0,-0.06137961321378732,-1.1588957890048477,4.485387285089911,3372762658.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025299.jpg,1,194.62056184834944,36.281755755831504,1316.3658007258127,117,255,194.0,-0.06314521452250471,-1.1868872924016998,4.178144322778649,3394433957.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024665.jpg,1,191.20215212392068,37.428922920370965,1400.924270979071,98,255,193.0,-0.0019513261546695983,-1.2130037887278813,4.191888163155316,3499381554.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025644.jpg,1,196.52492835551368,36.01711995410207,1297.2329297881777,104,255,198.0,-0.19309584492681087,-1.1651603869078047,4.169458619527603,2033727659.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025417.jpg,1,194.1971081380304,35.92740949458822,1290.7787529918278,87,255,196.0,-0.07211167303261624,-1.1214219454593453,5.2252178377612655,2924038065.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024666.jpg,1,201.53584951122127,37.429278240029326,1400.9508695695329,47,255,207.0,-0.40156204823132025,-1.0363692686817043,5.145224767922205,2441393507.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025509.jpg,1,192.5913926499033,36.91089783728505,1362.414379154494,110,255,190.0,-0.039993944569945164,-1.1907343701178548,4.291840668453552,3419470949.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025691.jpg,1,193.42518967108668,35.8888210697253,1288.007477774759,111,255,199.0,-0.04821676596809807,-1.1899887870205847,4.099307559202911,3438147109.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024743.jpg,1,192.64295120715855,37.47437966949434,1404.3291316134107,107,255,196.0,-0.07876251441687972,-1.1708207626911609,3.976198266417977,3421921661.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025650.jpg,1,199.9953306965502,35.1823026389668,1237.7944189798507,121,255,203.0,-0.16870185156111986,-1.084934605011664,4.59827279024728,1501317620.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024949.jpg,1,194.69317256935562,35.67395609594926,1272.6311435357154,105,255,192.0,-0.061192870644158626,-1.1618422393529444,4.385530433275274,3369548451.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025102.jpg,1,195.0712404845119,35.81025477989133,1282.37434740073,78,255,199.0,-0.13295899484234086,-1.1339912244259158,4.363027718533782,3286374216.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024799.jpg,1,192.12366979829912,37.030154699334524,1371.2323570566466,88,255,192.0,-0.08496205227331906,-1.1501596110845331,4.177846676976422,3439167948.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024885.jpg,1,200.17018752471537,37.059992341834715,1373.4430323768477,116,255,199.0,-0.21293589252089268,-1.169665695298993,4.2863318305178835,1991142009.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024848.jpg,1,192.36514385327973,36.31442626539261,1318.7375549846367,32,255,192.0,-0.010495216260914469,-1.1563257521406989,4.804112831069028,2660043731.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025731.jpg,1,193.64858810351942,36.40079305040168,1325.0177346981714,108,255,193.0,-0.09719863271565449,-1.1722242280941848,4.751632392801841,3292924853.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024564.jpg,1,194.90559013437263,35.47937629566783,1258.7861423295963,104,255,190.0,-0.09732672423693313,-1.1282244451373076,3.7687680489761077,3373473754.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025617.jpg,1,189.9465428058693,32.25186778699334,1040.1829757496985,80,255,188.0,0.006969493751437855,-0.9673453584540166,4.569813785805292,1758182742.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024795.jpg,1,211.31060902770977,35.03835084047583,1227.686029620273,95,255,220.0,-0.7760261461267005,-0.47194688068063195,5.417962329511699,1874284021.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025513.jpg,1,191.00697032663786,37.22985069577087,1386.0617828293907,101,255,193.0,-0.021694870596976844,-1.1840969816730396,4.455658962272217,3444516531.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024550.jpg,1,194.67266280377063,36.01038264421731,1296.7476581829471,28,255,194.0,-0.11014918460228737,-1.1419788694851645,4.762136402226889,3172417200.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025711.jpg,1,193.57021243960426,34.51318003121608,1191.1595958671326,110,255,194.0,-0.030679142090530576,-1.1272361884738595,4.502067529341519,2016381562.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025019.jpg,1,187.7268888931732,37.13272635609116,1378.8393666363474,125,255,183.0,0.13126000124951367,-1.1736693940922651,4.20234359875324,1899454408.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025322.jpg,1,196.853183662365,34.61140212991074,1197.9491573983898,100,255,196.0,-0.05776712923525159,-1.1704631136613841,3.835671604833995,3377338983.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024787.jpg,1,197.1761190403887,34.44489606407995,1186.4508648652704,78,255,202.0,-0.11639548396438736,-1.083499300447583,4.083631012016993,3298340652.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025285.jpg,1,192.44399699075097,36.76453765307234,1351.6312288441738,101,255,196.0,-0.06972926010970792,-1.1749804270582511,3.982673102690409,3469662982.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024572.jpg,1,192.89480566737168,35.84119965518459,1284.591592722804,82,255,190.0,-0.09196340925847847,-1.1200117875552347,3.898205557591134,3385151199.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025700.jpg,1,189.5790438955819,36.802634371702936,1354.4338966972505,91,255,191.0,0.008454135492509838,-1.1433070525093867,4.463304348936803,3395938743.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024829.jpg,1,191.5522300872792,36.51528640559196,1333.366141282409,84,255,196.0,-0.06223096207166737,-1.1201262187860084,4.212679520084278,3319865041.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024515.jpg,1,201.07393830532084,35.96665818474553,1293.600500978323,118,255,204.0,-0.27010004712760516,-1.124592558747615,5.069558655973594,2276437675.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024931.jpg,1,207.84425870181488,34.4662765693051,1187.9242205518299,103,255,205.0,-0.40204957240532807,-1.0871001624024361,2.92438993423964,1518795457.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024984.jpg,1,189.01639275045653,37.51884735486207,1407.6639068374402,87,255,184.0,-0.020389797372363877,-1.148813387604546,3.9898238393457066,3518045292.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025362.jpg,1,193.13822166034555,35.722708082950476,1276.1118727796954,80,255,189.0,-0.026853110468232574,-1.1519852983820522,4.19975749672979,3387229521.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025601.jpg,1,197.317259524031,36.71982503681365,1348.3455507342069,127,255,203.0,-0.19171510901045585,-1.168397741434415,4.23578239252001,3031536073.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025718.jpg,1,193.1963207029105,36.1538330020176,1307.099640737777,87,255,194.0,-0.0730027807815663,-1.1623031801599693,4.659806067442024,3236041241.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0024897.jpg,1,202.49480083477,36.24485201920162,1313.689297893824,106,255,212.0,-0.3344643349412949,-1.1124385074860879,4.034898522771888,2331924224.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025530.jpg,1,193.7834870914682,36.07863405485921,1301.6678352644465,109,255,194.0,-0.0823411134246023,-1.1593243710096304,5.319208438394345,3259748369.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0026760.jpg,1,201.7462870060082,36.492569858259436,1331.707654859945,96,255,210.0,-0.3406977135319008,-1.1307918986405554,4.408850575603954,2119779939.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025824.jpg,1,192.62359930557122,36.71947212193244,1348.3196329133737,102,255,195.0,-0.0739838431638622,-1.163483458240283,4.436837345651093,3410938249.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0026439.jpg,1,190.20222416948016,36.24290161575498,1313.547917529295,61,255,187.0,0.053220366781481065,-1.1035075266997145,5.359768373800278,2909332659.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0026275.jpg,1,194.06971682604367,35.77321152449267,1279.7226627760956,111,255,199.0,-0.06331942749416354,-1.1932778188446018,4.517628505500559,3363799248.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0026940.jpg,1,194.68780475416497,36.79983228263607,1354.2276560301436,72,255,196.0,-0.11149978226724062,-1.176399538630194,4.73368123910394,3091612072.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025975.jpg,1,193.36984884458968,36.05182235622855,1299.7338952050604,94,255,193.0,-0.045558791810731254,-1.1962024057603,5.030846875868446,3291806696.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0026656.jpg,1,193.40422697268818,34.576170752427245,1195.5115839010055,105,255,197.0,-0.06387902172611022,-1.1709676898121382,4.678006174886182,3187067340.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0027229.jpg,1,190.66990639574703,34.34160571565381,1179.3458831294267,112,253,191.0,0.032093931698173477,-1.1700361273369722,4.752249233622124,2301681968.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0026902.jpg,1,196.0334270932744,36.20441123608283,1310.7593929514003,90,255,198.0,-0.1593503730899061,-1.1022678416396023,4.834028646789892,3164723804.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0026090.jpg,1,190.82925647346354,38.42313085215502,1476.336984481827,114,255,187.0,0.09740895230791172,-1.2594017387226153,4.169579022637657,1798474741.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0027090.jpg,1,197.89613901098198,33.134623379252766,1097.903266484924,102,255,198.0,-0.21591361148854565,-1.0293326513578973,4.540746133752303,3141830887.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0026154.jpg,1,193.48269216958323,35.880744555440074,1287.4278298527427,18,255,194.0,-0.057602717856476915,-1.1488057335014032,5.4089398193093,3235150087.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0027526.jpg,1,201.4236073291991,35.615346443348884,1268.4529022797642,78,255,208.0,-0.3103740521044737,-1.0815796240579525,5.003749479886194,2381653908.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0025932.jpg,1,194.84223122238586,34.33140654120347,1178.6454750973883,44,255,199.0,-0.18254517457061992,-1.0509059876780735,4.665525132756262,2976681504.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0026118.jpg,1,193.12305222628575,36.48397427672086,1331.0803790244295,84,255,195.0,-0.08119902266895021,-1.1437275249685073,4.255172851660887,3200334764.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0027425.jpg,1,200.11487013932071,33.89612647756945,1148.9473901833849,91,255,204.0,-0.19464000364916278,-1.0304130921884507,4.882724345653352,3113552390.0
drive/My Drive/Colab Notebooks/skin-cancer-isic-data/Train/basal cell carcinoma/ISIC_0026453.jpg,1,193.2775638216913,36.24234832031963,1313.507811771375,98,255,197.0,-0.03638337543589357,-1.1904525845226865,4.814858264143583,3353670526.0
